web_scraper_order,web_scraper_start_url,nom,prix,adresse,image_lien
"1766753103-140","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","300CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3182105_uploaded_image1_1624185754.jpg"
"1766753103-141","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","450 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3181577_uploaded_image1_1624130350.jpg"
"1766753103-142","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton de tabaski","200CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3181418_uploaded_image1_1624121733.jpg"
"1766753103-143","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton de tabaski","200CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3181349_uploaded_image1_1624118947.jpg"
"1766753103-144","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton de Tabaski","110CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3180230_uploaded_image1_1624061332.jpg"
"1766753103-145","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton Métisse Ladoum","250CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3180227_uploaded_image1_1624061168.jpg"
"1766753103-146","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","350CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3180224_uploaded_image1_1624060738.jpg"
"1766753103-147","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","375 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3179377_uploaded_image1_1624027893.jpg"
"1766753103-148","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","90 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3179234_uploaded_image1_1624022290.jpg"
"1766753103-149","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","200CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3179230_uploaded_image1_1624022226.jpg"
"1766753103-150","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","170CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3179224_uploaded_image1_1624022161.jpg"
"1766753103-151","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","Prix sur demande","Tambacounda, Sénégal","https://images.coinafrique.com/thumb_3179150_uploaded_image1_1624019729.jpg"
"1766753103-152","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","1 750 000CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_3178805_uploaded_image1_1624009172.jpg"
"1766753103-153","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3178152_uploaded_image1_1623963362.jpg"
"1766753103-154","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","220 000CFA","Bambey, Sénégal","https://images.coinafrique.com/thumb_3177877_uploaded_image1_1623952035.jpg"
"1766753103-155","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","200 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3177020_uploaded_image1_1623924837.jpg"
"1766753103-156","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","350 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3177016_uploaded_image1_1623924734.jpg"
"1766753103-157","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3175573_uploaded_image1_1623848674.jpg"
"1766753103-158","https://sn.coinafrique.com/categorie/moutons?page=8","Moutons","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3174605_uploaded_image1_1623802584.jpg"
"1766753103-159","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton femelle","250 000CFA","Kaolack, Sénégal","https://images.coinafrique.com/thumb_3174378_uploaded_image1_1623791219.jpg"
"1766753103-160","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","200 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3173505_uploaded_image1_1623763219.jpg"
"1766753103-161","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","135 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3173381_uploaded_image1_1623760565.jpg"
"1766753103-162","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","175 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3173344_uploaded_image1_1623759565.jpg"
"1766753103-163","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton Talabir","180 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3172256_uploaded_image1_1623705348.jpg"
"1766753103-164","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton Ladoum","2 500 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3171633_uploaded_image1_1623682830.jpg"
"1766753103-165","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","Prix sur demande","Louga, Sénégal","https://images.coinafrique.com/thumb_3170478_uploaded_image1_1623618147.jpg"
"1766753103-166","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton de tabaski","200 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3169999_uploaded_image3_1623598465.jpeg"
"1766753103-167","https://sn.coinafrique.com/categorie/moutons?page=8","Béliers","1 000 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3168358_uploaded_image1_1623500455.jpg"
"1766753103-168","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","350 000CFA","Touba, Sénégal","https://images.coinafrique.com/thumb_3165517_uploaded_image1_1623360217.jpg"
"1766753108-169","https://sn.coinafrique.com/categorie/moutons?page=6","Femelle azawatte pur sang - agneau ladoum","300CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_3646261_uploaded_image1_1649515763.jpg"
"1766753108-170","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton Kharr Yarr","58 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3644252_uploaded_image1_1649404728.jpg"
"1766753108-171","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton","70 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3639060_uploaded_image1_1649160271.jpg"
"1766753108-172","https://sn.coinafrique.com/categorie/moutons?page=6","Agneaux Ladoum","Prix sur demande","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3612958_uploaded_image1_1647531611.jpg"
"1766753108-173","https://sn.coinafrique.com/categorie/moutons?page=6","Femelle Ladoum","700 000CFA","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3612042_uploaded_image1_1647482923.jpg"
"1766753108-174","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3611614_uploaded_image1_1647455561.jpg"
"1766753108-175","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton Ladoum","500 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3609797_uploaded_image2_1647356086.jpeg"
"1766753108-176","https://sn.coinafrique.com/categorie/moutons?page=6","Agnelle","Prix sur demande","Touba, Sénégal","https://images.coinafrique.com/thumb_3609506_uploaded_image1_1647347025.jpg"
"1766753108-177","https://sn.coinafrique.com/categorie/moutons?page=6","Moutons","110 000CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_3607678_uploaded_image1_1647257947.jpg"
"1766753108-178","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton Ladoum","250CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_3603572_uploaded_image1_1646966277.jpg"
"1766753108-179","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton mâle","850 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3596103_uploaded_image1_1646571552.jpg"
"1766753108-180","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton Ladoum","600 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3587538_uploaded_image1_1646138700.jpg"
"1766753108-181","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton mâle","Prix sur demande","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3586498_uploaded_image1_1646092394.jpg"
"1766753108-182","https://sn.coinafrique.com/categorie/moutons?page=6","Femelle Ladoum","Prix sur demande","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3585311_uploaded_image1_1646017105.jpg"
"1766753108-183","https://sn.coinafrique.com/categorie/moutons?page=6","Femelles ladoum pur sang","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3584679_uploaded_image1_1645966157.jpg"
"1766753108-184","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton femelle Ladoum","600 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3571469_uploaded_image1_1645100060.jpg"
"1766753108-185","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton femelle Ladoum","300 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3566393_uploaded_image1_1644779014.jpg"
"1766753108-186","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton femelle Ladoum","Prix sur demande","Thies, Sénégal","https://images.coinafrique.com/thumb_3560816_uploaded_image1_1644418375.jpg"
"1766753108-187","https://sn.coinafrique.com/categorie/moutons?page=6","Moutons","400 000CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3552558_uploaded_image1_1643898213.jpg"
"1766753108-188","https://sn.coinafrique.com/categorie/moutons?page=6","Femmelle métisse Ladoum","100 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3543145_uploaded_image1_1643391739.jpg"
"1766753108-189","https://sn.coinafrique.com/categorie/moutons?page=6","Géniteur Ladoum","500 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3543142_uploaded_image1_1643391619.jpg"
"1766753108-190","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton Géniteur Ladoum","500 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3543117_uploaded_image1_1643390803.jpg"
"1766753108-191","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton ladoume","Prix sur demande","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3537709_uploaded_image1_1643060912.jpg"
"1766753108-192","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton ladoum","600 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3527221_uploaded_image1_1642363323.jpg"
"1766753108-193","https://sn.coinafrique.com/categorie/moutons?page=6","Femelle Ladoum","300 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3526953_uploaded_image1_1642347009.jpg"
"1766753108-194","https://sn.coinafrique.com/categorie/moutons?page=6","Moutons","400 000CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_3525532_uploaded_image1_1642243253.jpg"
"1766753108-195","https://sn.coinafrique.com/categorie/moutons?page=6","Moutons","150 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3515632_uploaded_image1_1641663090.jpg"
"1766753108-196","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton Azawate pur sang","500 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3503706_uploaded_image1_1640971116.jpg"
